Tunniste;lat;lon
1.2.246.10.17525989.10.58;66.11183;28.15182
1.2.246.10.17525989.10.59;65.02176;25.49828
1.2.246.10.17525989.10.6;63.09003;21.69042
1.2.246.10.17525989.10.60;60.20788;24.89365
1.2.246.10.17525989.10.61;61.20596;26.03395
1.2.246.10.17525989.10.62;65.00912;25.4733
1.2.246.10.17525989.10.63;60.98117;25.6541
1.2.246.10.17525989.10.64;61.48742;21.79885
1.2.246.10.17525989.10.65;62.79003;22.8413
1.2.246.10.17525989.10.66;61.49797;23.75864
1.2.246.10.17525989.10.67;60.45621;22.26353
1.2.246.10.17525989.10.68;65.96395;29.1943
1.2.246.10.17525989.10.69;60.16269;24.73684
1.2.246.10.17525989.10.70;62.89029;27.69539
1.2.246.10.17525989.10.71;60.46352;26.93566
1.2.246.10.17525989.10.72;62.24475;25.75485
1.2.246.10.17525989.10.73;63.09754;21.62017
1.2.246.10.17525989.10.74;62.8921415;27.6703807
1.2.246.10.17525989.10.8;65.02176;25.49828
1.2.246.10.17525989.10.9;65.02954;25.54286
1.2.246.10.17528290.10.0;60.48476;25.06859
1.2.246.10.17528290.10.1;60.48476;25.06859
1.2.246.10.17528442.10.0;63.82563;23.17945
1.2.246.10.17528442.10.1;63.82114;23.16006
1.2.246.10.17528442.10.2;63.82563;23.17945
1.2.246.10.17528442.10.3;63.47694;24.75547
1.2.246.10.17528442.10.4;64.90631;25.56294
1.2.246.10.17528442.10.5;63.82563;23.17945
1.2.246.10.17528442.10.6;63.82114;23.16006
1.2.246.10.17528776.10.0;61.21725;28.85504
1.2.246.10.17528776.10.1;61.21725;28.85504
1.2.246.10.17530657.10.0;62.89301;27.68222
1.2.246.10.17530657.10.1;62.89301;27.68222
1.2.246.10.17530657.10.2;62.89301;27.68222
1.2.246.10.17531588.10.0;61.5008844;23.7592684
1.2.246.10.17531588.10.1;61.5008844;23.7592684
1.2.246.10.17531588.10.2;61.49476;23.88397
1.2.246.10.17531588.10.3;61.3619444;23.7985664
1.2.246.10.17531588.10.4;61.46395;24.07313
1.2.246.10.17531588.10.5;61.45006;23.85223
1.2.246.10.17533823.10.0;61.74689;29.38823
1.2.246.10.17533823.10.1;61.74689;29.38823
1.2.246.10.17534359.10.0;60.8436;26.97418
1.2.246.10.17534359.10.1;60.77102;26.78201
1.2.246.10.17534359.10.2;60.8436;26.97418
1.2.246.10.17537285.10.0;61.87903;23.7247
1.2.246.10.17537285.10.1;61.87903;23.7247
1.2.246.10.17539352.10.0;62.60237;29.80611
1.2.246.10.17539352.10.1;62.58933;29.78179
1.2.246.10.17539352.10.2;62.60192;29.76144
1.2.246.10.17539352.10.3;62.58933;29.78179
1.2.246.10.17539352.10.4;62.60254;29.76086
1.2.246.10.17539352.10.5;62.60185;29.76361
1.2.246.10.17539352.10.6;62.61638;29.83868
1.2.246.10.17539352.10.7;62.61339;29.54692
1.2.246.10.17539352.10.8;62.61768;29.7761
1.2.246.10.17539715.10.0;63.10088;23.0431
1.2.246.10.17539715.10.1;63.09961;23.04157
1.2.246.10.17539715.10.2;63.10088;23.0431
1.2.246.10.17543255.10.0;60.96291;23.50707
1.2.246.10.17543255.10.1;60.79825;23.63434
1.2.246.10.17544370.10.0;62.78793;22.83396
1.2.246.10.17544370.10.1;62.78899;22.83371
1.2.246.10.17544709.10.0;60.15849;24.78081
1.2.246.10.17544709.10.1;60.15849;24.78081
1.2.246.10.17544709.10.2;60.16086;24.94029
1.2.246.10.17544709.10.3;60.16356;24.92328
1.2.246.10.17545138.10.0;62.24116;30.35161
1.2.246.10.17545138.10.1;62.24116;30.35161
1.2.246.10.17545138.10.2;62.77586;30.18972
1.2.246.10.17545138.10.3;62.77586;30.18972
1.2.246.10.17545138.10.4;62.24116;30.35161
1.2.246.10.17546800.10.0;60.3624;24.74094
1.2.246.10.17546800.10.1;60.3624;24.74094
1.2.246.10.17546907.10.0;62.40325;25.95143
1.2.246.10.17546907.10.1;62.40325;25.95143
1.2.246.10.17549120.10.0;60.27601;24.77984
1.2.246.10.17549120.10.1;60.18917;24.91513
1.2.246.10.17554632.10.0;60.16461;24.91733
1.2.246.10.17554632.10.1;60.39087;25.65436
1.2.246.10.17554632.10.10;61.17049;24.5741
1.2.246.10.17554632.10.100;62.22;30.33792
1.2.246.10.17554632.10.101;62.22215;30.34559
1.2.246.10.17554632.10.102;65.73301;24.63175
1.2.246.10.17554632.10.103;62.22215;30.34559
1.2.246.10.17554632.10.104;62.22215;30.34559
1.2.246.10.17554632.10.105;62.22215;30.34559
1.2.246.10.17554632.10.106;62.30155;27.13664
1.2.246.10.17554632.10.107;62.22215;30.34559
1.2.246.10.17554632.10.108;61.19699;26.00986
1.2.246.10.17554632.10.11;60.9797186;24.4244867
1.2.246.10.17554632.10.110;64.35344;26.27282
1.2.246.10.17554632.10.111;60.85407;26.6854
1.2.246.10.17554632.10.112;63.07921;27.61868
1.2.246.10.17554632.10.113;62.22902;30.33579
1.2.246.10.17554632.10.114;63.20119;28.10038
1.2.246.10.17554632.10.115;62.22215;30.34559
1.2.246.10.17554632.10.116;62.22215;30.34559
1.2.246.10.17554632.10.117;60.8073598;21.4227829
1.2.246.10.17554632.10.118;62.75365;22.82135
1.2.246.10.17554632.10.119;60.89082;21.69699
1.2.246.10.17554632.10.12;60.47937;26.91522
1.2.246.10.17554632.10.120;60.85764;23.03155
1.2.246.10.17554632.10.121;62.62012;29.69231
1.2.246.10.17554632.10.122;65.08816;25.40914
1.2.246.10.17554632.10.123;60.9662927;24.5454964
1.2.246.10.17554632.10.124;64.86871;27.66548
1.2.246.10.17554632.10.125;65.84761;24.13971
1.2.246.10.17554632.10.126;62.84237;27.7005
1.2.246.10.17554632.10.127;61.7965231;22.3764625
1.2.246.10.17554632.10.128;62.30033;27.135
1.2.246.10.17554632.10.129;63.64138;26.62174
1.2.246.10.17554632.10.13;60.21966;25.11665
1.2.246.10.17554632.10.130;60.19329;25.03806
1.2.246.10.17554632.10.131;60.99422;24.45819
1.2.246.10.17554632.10.132;60.99422;24.45819
1.2.246.10.17554632.10.133;64.86909;27.6693
1.2.246.10.17554632.10.134;64.86871;27.66548
1.2.246.10.17554632.10.135;65.08816;25.40914
1.2.246.10.17554632.10.136;64.94351;25.54644
1.2.246.10.17554632.10.137;60.16404;24.90904
1.2.246.10.17554632.10.138;60.32004;25.05843
1.2.246.10.17554632.10.139;62.84237;27.7005
1.2.246.10.17554632.10.14;60.80802;23.61744
1.2.246.10.17554632.10.140;60.32375;24.84542
1.2.246.10.17554632.10.141;60.34611;25.11363
1.2.246.10.17554632.10.142;62.53266;29.36769
1.2.246.10.17554632.10.143;63.9792;25.76358
1.2.246.10.17554632.10.144;61.13168;21.53024
1.2.246.10.17554632.10.145;60.45151;22.32949
1.2.246.10.17554632.10.146;60.21966;25.11665
1.2.246.10.17554632.10.147;64.86871;27.66548
1.2.246.10.17554632.10.148;64.86871;27.66548
1.2.246.10.17554632.10.149;64.86871;27.66548
1.2.246.10.17554632.10.15;60.99127;25.59468
1.2.246.10.17554632.10.150;64.86871;27.66548
1.2.246.10.17554632.10.151;64.86871;27.66548
1.2.246.10.17554632.10.152;60.31136;25.03014
1.2.246.10.17554632.10.153;63.97987;25.76296
1.2.246.10.17554632.10.154;63.9792;25.76358
1.2.246.10.17554632.10.155;63.97987;25.76296
1.2.246.10.17554632.10.156;63.97987;25.76296
1.2.246.10.17554632.10.157;61.88745;28.79871
1.2.246.10.17554632.10.158;65.0414;25.61277
1.2.246.10.17554632.10.159;60.45151;22.32949
1.2.246.10.17554632.10.16;60.80374;23.71176
1.2.246.10.17554632.10.160;61.13168;21.53024
1.2.246.10.17554632.10.161;61.31061;22.15312
1.2.246.10.17554632.10.162;60.8073598;21.4227829
1.2.246.10.17554632.10.163;60.33865;25.13073
1.2.246.10.17554632.10.164;60.47554;22.31258
1.2.246.10.17554632.10.165;60.49259;26.73895
1.2.246.10.17554632.10.166;60.49259;26.73895
1.2.246.10.17554632.10.167;60.89082;21.69699
1.2.246.10.17554632.10.168;62.61655;29.72354
1.2.246.10.17554632.10.169;63.97987;25.76296
1.2.246.10.17554632.10.17;60.23109;24.88273
1.2.246.10.17554632.10.170;63.97987;25.76296
1.2.246.10.17554632.10.171;63.97987;25.76296
1.2.246.10.17554632.10.172;62.22215;30.34559
1.2.246.10.17554632.10.173;60.49259;26.73895
1.2.246.10.17554632.10.174;60.49259;26.73895
1.2.246.10.17554632.10.175;62.61655;29.72354
1.2.246.10.17554632.10.176;60.17545;24.75275
1.2.246.10.17554632.10.177;60.48515;26.86242
1.2.246.10.17554632.10.178;60.32426;24.32595
1.2.246.10.17554632.10.179;61.6731538;23.1690128
1.2.246.10.17554632.10.18;60.26804;24.81766
1.2.246.10.17554632.10.180;68.65843;27.52517
1.2.246.10.17554632.10.181;60.85238;26.71945
1.2.246.10.17554632.10.182;64.9457;25.56918
1.2.246.10.17554632.10.183;61.47067;21.8639
1.2.246.10.17554632.10.184;60.85417;26.69965
1.2.246.10.17554632.10.185;60.8438685;25.2918509
1.2.246.10.17554632.10.186;60.31857;24.84788
1.2.246.10.17554632.10.187;61.07131;24.99322
1.2.246.10.17554632.10.188;60.44054;22.34355
1.2.246.10.17554632.10.189;60.16461;24.91733
1.2.246.10.17554632.10.19;61.68413;27.29606
1.2.246.10.17554632.10.190;62.62715;29.84926
1.2.246.10.17554632.10.191;62.25659;25.76018
1.2.246.10.17554632.10.192;61.79659;22.37464
1.2.246.10.17554632.10.193;60.99101;25.59591
1.2.246.10.17554632.10.194;62.22325;30.33084
1.2.246.10.17554632.10.195;62.501515;21.7474022
1.2.246.10.17554632.10.196;61.47169;24.02448
1.2.246.10.17554632.10.197;60.48982;26.74133
1.2.246.10.17554632.10.198;60.16461;24.91733
1.2.246.10.17554632.10.199;61.92266;25.16932
1.2.246.10.17554632.10.2;60.24482;24.59623
1.2.246.10.17554632.10.20;62.63374;29.54228
1.2.246.10.17554632.10.200;61.79002;28.37689
1.2.246.10.17554632.10.201;61.79002;28.37689
1.2.246.10.17554632.10.202;61.50842;25.6812
1.2.246.10.17554632.10.203;61.50842;25.6812
1.2.246.10.17554632.10.204;61.79002;28.37689
1.2.246.10.17554632.10.205;61.50842;25.6812
1.2.246.10.17554632.10.206;60.48704;22.16787
1.2.246.10.17554632.10.207;61.78414;28.37152
1.2.246.10.17554632.10.208;61.78975;28.37707
1.2.246.10.17554632.10.209;60.85265;26.72055
1.2.246.10.17554632.10.21;63.55448;27.19058
1.2.246.10.17554632.10.210;60.17111;24.62571
1.2.246.10.17554632.10.211;61.79002;28.37689
1.2.246.10.17554632.10.212;61.78697;28.3707
1.2.246.10.17554632.10.213;60.92054;24.65395
1.2.246.10.17554632.10.214;61.50842;25.6812
1.2.246.10.17554632.10.215;61.50842;25.6812
1.2.246.10.17554632.10.216;61.17277;25.55079
1.2.246.10.17554632.10.217;60.5006319;24.6875861
1.2.246.10.17554632.10.218;60.39165;22.21471
1.2.246.10.17554632.10.219;62.24392;23.76029
1.2.246.10.17554632.10.22;62.84237;27.7005
1.2.246.10.17554632.10.220;61.41674;26.86882
1.2.246.10.17554632.10.221;61.18939;25.98715
1.2.246.10.17554632.10.222;66.32501;23.6765236
1.2.246.10.17554632.10.223;60.13981;24.6807
1.2.246.10.17554632.10.224;60.8073598;21.4227829
1.2.246.10.17554632.10.225;62.20261;25.72048
1.2.246.10.17554632.10.226;61.99542;22.27821
1.2.246.10.17554632.10.227;60.74995;24.7478
1.2.246.10.17554632.10.228;60.74995;24.7478
1.2.246.10.17554632.10.229;60.39378;25.66015
1.2.246.10.17554632.10.23;63.65262;26.63109
1.2.246.10.17554632.10.230;60.23187;24.9673
1.2.246.10.17554632.10.231;61.53968;23.5932
1.2.246.10.17554632.10.232;60.16225;22.72229
1.2.246.10.17554632.10.233;60.88901;26.7221
1.2.246.10.17554632.10.234;61.4621;23.51313
1.2.246.10.17554632.10.235;63.10052;21.63506
1.2.246.10.17554632.10.236;63.09107;21.63802
1.2.246.10.17554632.10.237;60.85426;26.68666
1.2.246.10.17554632.10.238;64.94866;25.54527
1.2.246.10.17554632.10.239;60.38347;25.09254
1.2.246.10.17554632.10.24;63.55455;27.22713
1.2.246.10.17554632.10.240;60.37303;24.76941
1.2.246.10.17554632.10.241;63.14275;21.55428
1.2.246.10.17554632.10.242;62.60289;29.85915
1.2.246.10.17554632.10.243;60.16461;24.91733
1.2.246.10.17554632.10.244;61.32621;24.2812
1.2.246.10.17554632.10.245;61.46307;23.63957
1.2.246.10.17554632.10.246;60.95305;21.43892
1.2.246.10.17554632.10.247;61.74396;26.11351
1.2.246.10.17554632.10.248;60.91191;24.66626
1.2.246.10.17554632.10.249;63.10376;23.07157
1.2.246.10.17554632.10.25;63.60752;27.15558
1.2.246.10.17554632.10.250;60.22517;24.00152
1.2.246.10.17554632.10.251;60.81725;21.39365
1.2.246.10.17554632.10.252;61.0826;23.56052
1.2.246.10.17554632.10.253;61.52226;23.68038
1.2.246.10.17554632.10.255;60.39852;22.35673
1.2.246.10.17554632.10.256;62.30566;25.7278
1.2.246.10.17554632.10.257;61.30927;23.73828
1.2.246.10.17554632.10.259;60.52871;24.75954
1.2.246.10.17554632.10.26;63.20119;28.10038
1.2.246.10.17554632.10.260;62.3234;27.90291
1.2.246.10.17554632.10.261;64.13829;25.37267
1.2.246.10.17554632.10.262;60.45111;26.20476
1.2.246.10.17554632.10.263;60.393;23.16846
1.2.246.10.17554632.10.264;60.68173;21.98004
1.2.246.10.17554632.10.265;66.74812;27.34462
1.2.246.10.17554632.10.266;63.83981;23.04923
1.2.246.10.17554632.10.267;60.87475;21.69524
1.2.246.10.17554632.10.268;61.86517;28.80941
1.2.246.10.17554632.10.269;61.36204;22.00942
1.2.246.10.17554632.10.27;61.88745;28.79871
1.2.246.10.17554632.10.270;61.16171;23.85492
1.2.246.10.17554632.10.271;61.69531;27.2807
1.2.246.10.17554632.10.272;62.37715;27.43237
1.2.246.10.17554632.10.273;62.53926;29.84097
1.2.246.10.17554632.10.274;61.00157;25.76555
1.2.246.10.17554632.10.275;66.49121;25.78289
1.2.246.10.17554632.10.276;62.73827;25.18321
1.2.246.10.17554632.10.277;62.4457089;29.9664259
1.2.246.10.17554632.10.278;65.7993342;24.5422742
1.2.246.10.17554632.10.279;62.18092;27.82951
1.2.246.10.17554632.10.28;62.6182121;29.7228395
1.2.246.10.17554632.10.280;62.49795;27.78388
1.2.246.10.17554632.10.281;64.92511;25.5626
1.2.246.10.17554632.10.282;60.71394;24.4437
1.2.246.10.17554632.10.283;60.99888;24.44034
1.2.246.10.17554632.10.284;63.13761;21.56191
1.2.246.10.17554632.10.285;60.41734;22.29733
1.2.246.10.17554632.10.286;61.63319;23.2055
1.2.246.10.17554632.10.287;61.05694;24.36706
1.2.246.10.17554632.10.288;60.98401;25.51204
1.2.246.10.17554632.10.29;62.62266;27.10617
1.2.246.10.17554632.10.290;61.52276;23.68097
1.2.246.10.17554632.10.291;60.91191;24.66626
1.2.246.10.17554632.10.292;64.81346;24.7593
1.2.246.10.17554632.10.293;61.28664;22.69559
1.2.246.10.17554632.10.294;61.31088;22.15394
1.2.246.10.17554632.10.295;66.52485;25.8454936
1.2.246.10.17554632.10.296;63.57143;27.20773
1.2.246.10.17554632.10.297;61.32634;22.92507
1.2.246.10.17554632.10.298;62.98107;27.70007
1.2.246.10.17554632.10.3;60.99862;24.48183
1.2.246.10.17554632.10.30;61.71064;27.28214
1.2.246.10.17554632.10.301;61.19095;28.77415
1.2.246.10.17554632.10.302;61.02766;25.14803
1.2.246.10.17554632.10.303;61.68174;27.1759
1.2.246.10.17554632.10.304;61.68325;27.18326
1.2.246.10.17554632.10.305;61.881;23.73281
1.2.246.10.17554632.10.306;61.6824;27.18089
1.2.246.10.17554632.10.307;62.09648;30.13137
1.2.246.10.17554632.10.308;63.7579;25.3135
1.2.246.10.17554632.10.309;65.02899;25.53328
1.2.246.10.17554632.10.31;61.71064;27.28214
1.2.246.10.17554632.10.310;65.92587;26.53328
1.2.246.10.17554632.10.311;60.41734;22.29733
1.2.246.10.17554632.10.312;60.31292;22.28651
1.2.246.10.17554632.10.313;66.71478;27.42759
1.2.246.10.17554632.10.314;61.30927;23.73828
1.2.246.10.17554632.10.315;63.69145;25.97246
1.2.246.10.17554632.10.316;64.81346;24.7593
1.2.246.10.17554632.10.317;62.85962;27.63167
1.2.246.10.17554632.10.318;62.85977;27.63107
1.2.246.10.17554632.10.319;65.79655;24.52687
1.2.246.10.17554632.10.32;66.37375;25.37065
1.2.246.10.17554632.10.320;60.73753;24.78296
1.2.246.10.17554632.10.321;60.89415;24.28261
1.2.246.10.17554632.10.322;62.90112;27.70299
1.2.246.10.17554632.10.323;62.58788;23.61728
1.2.246.10.17554632.10.324;65.79908;24.53099
1.2.246.10.17554632.10.325;60.86975;22.99022
1.2.246.10.17554632.10.326;61.98226;24.07014
1.2.246.10.17554632.10.327;65.79976;24.52895
1.2.246.10.17554632.10.328;63.5142;22.53661
1.2.246.10.17554632.10.329;63.83981;23.04923
1.2.246.10.17554632.10.33;66.4907;25.78191
1.2.246.10.17554632.10.330;65.02899;25.53328
1.2.246.10.17554632.10.331;63.21488;23.64032
1.2.246.10.17554632.10.332;60.23013;24.82683
1.2.246.10.17554632.10.334;60.738;24.76069
1.2.246.10.17554632.10.335;60.29542;24.96654
1.2.246.10.17554632.10.337;63.091661;21.7233675
1.2.246.10.17554632.10.338;60.38033;25.64019
1.2.246.10.17554632.10.34;61.18035;22.71817
1.2.246.10.17554632.10.340;60.24038;24.94168
1.2.246.10.17554632.10.342;60.16376;24.91782
1.2.246.10.17554632.10.343;66.71067;27.43382
1.2.246.10.17554632.10.344;62.39029;25.64729
1.2.246.10.17554632.10.345;61.67349;23.17659
1.2.246.10.17554632.10.346;62.61453;22.39962
1.2.246.10.17554632.10.347;60.39906;23.18508
1.2.246.10.17554632.10.348;60.15224;24.88114
1.2.246.10.17554632.10.349;61.51596;23.61021
1.2.246.10.17554632.10.35;61.31061;22.15312
1.2.246.10.17554632.10.350;63.21812;23.61898
1.2.246.10.17554632.10.351;61.79614;22.37476
1.2.246.10.17554632.10.352;65.96773;29.17672
1.2.246.10.17554632.10.353;60.46307;26.93202
1.2.246.10.17554632.10.354;60.46307;26.93202
1.2.246.10.17554632.10.355;60.1603489;24.5149157
1.2.246.10.17554632.10.356;62.58362;29.76334
1.2.246.10.17554632.10.357;60.34469;24.29362
1.2.246.10.17554632.10.358;60.16376;24.91782
1.2.246.10.17554632.10.36;61.12434;21.49528
1.2.246.10.17554632.10.37;61.17496;22.68577
1.2.246.10.17554632.10.38;60.3954;22.22597
1.2.246.10.17554632.10.39;61.49715;23.80287
1.2.246.10.17554632.10.4;60.99862;24.48183
1.2.246.10.17554632.10.40;61.45375;23.84171
1.2.246.10.17554632.10.41;61.48223;23.5065
1.2.246.10.17554632.10.42;63.83021;23.13915
1.2.246.10.17554632.10.43;61.48223;23.5065
1.2.246.10.17554632.10.44;61.45375;23.84171
1.2.246.10.17554632.10.45;61.53333;23.7012
1.2.246.10.17554632.10.46;61.49476;23.88397
1.2.246.10.17554632.10.47;64.91852;25.55811
1.2.246.10.17554632.10.48;62.63374;29.54228
1.2.246.10.17554632.10.49;61.68413;27.29606
1.2.246.10.17554632.10.5;59.83977;22.99336
1.2.246.10.17554632.10.50;63.55448;27.19058
1.2.246.10.17554632.10.51;62.84237;27.7005
1.2.246.10.17554632.10.52;60.99862;24.48183
1.2.246.10.17554632.10.53;63.65262;26.63109
1.2.246.10.17554632.10.54;63.60752;27.15558
1.2.246.10.17554632.10.55;63.55455;27.22713
1.2.246.10.17554632.10.56;62.84237;27.7005
1.2.246.10.17554632.10.57;60.17599;24.92692
1.2.246.10.17554632.10.58;62.89749;27.63558
1.2.246.10.17554632.10.59;60.46109;26.93185
1.2.246.10.17554632.10.6;60.18259;24.94079
1.2.246.10.17554632.10.60;60.23729;24.76969
1.2.246.10.17554632.10.61;62.98987;23.81665
1.2.246.10.17554632.10.62;62.15467;25.76218
1.2.246.10.17554632.10.63;60.32276;24.8366
1.2.246.10.17554632.10.65;60.19329;25.03806
1.2.246.10.17554632.10.66;61.50007;23.77224
1.2.246.10.17554632.10.67;64.87329;28.90156
1.2.246.10.17554632.10.68;63.58855;27.17778
1.2.246.10.17554632.10.69;60.19329;25.03806
1.2.246.10.17554632.10.7;60.17599;24.92692
1.2.246.10.17554632.10.70;63.07811;27.60734
1.2.246.10.17554632.10.71;60.57847;27.17817
1.2.246.10.17554632.10.72;60.27086;24.12423
1.2.246.10.17554632.10.73;61.13081;21.52925
1.2.246.10.17554632.10.74;62.82926;27.66855
1.2.246.10.17554632.10.75;64.87329;28.90156
1.2.246.10.17554632.10.77;60.85407;26.6854
1.2.246.10.17554632.10.78;60.45151;22.32949
1.2.246.10.17554632.10.8;60.17599;24.92692
1.2.246.10.17554632.10.81;60.19329;25.03806
1.2.246.10.17554632.10.83;61.68318;27.17926
1.2.246.10.17554632.10.84;61.03946;28.23183
1.2.246.10.17554632.10.85;61.67524;24.36613
1.2.246.10.17554632.10.86;60.39087;25.65436
1.2.246.10.17554632.10.87;60.3954;22.22597
1.2.246.10.17554632.10.88;60.47842;26.91645
1.2.246.10.17554632.10.89;61.0169;25.66606
1.2.246.10.17554632.10.9;60.07529;23.65971
1.2.246.10.17554632.10.90;61.45572;23.84935
1.2.246.10.17554632.10.91;64.86871;27.66548
1.2.246.10.17554632.10.92;64.86871;27.66548
1.2.246.10.17554632.10.93;64.86991;27.66875
1.2.246.10.17554632.10.94;61.50007;23.77224
1.2.246.10.17554632.10.95;64.86871;27.66548
1.2.246.10.17554632.10.96;63.83021;23.13915
1.2.246.10.17554632.10.97;64.86991;27.66875
1.2.246.10.17554632.10.98;64.86991;27.66875
1.2.246.10.17554632.10.99;62.21937;30.33903
1.2.246.10.17556056.10.0;60.22003;25.06152
1.2.246.10.17556056.10.1;60.22003;25.06152
1.2.246.10.1755624.10.0;61.86504;25.19415
1.2.246.10.1755624.10.1;61.86101;24.82854
1.2.246.10.1755624.10.2;61.86399;25.19173
1.2.246.10.1755624.10.3;61.86504;25.19415
1.2.246.10.1755675.10.0;61.86508;25.19025
1.2.246.10.1755675.10.1;61.86508;25.19025
1.2.246.10.17557753.10.0;61.88462;27.88039
1.2.246.10.17557753.10.1;61.88462;27.88039
1.2.246.10.17558633.10.0;60.17511;24.92758
1.2.246.10.17558633.10.1;60.17511;24.92758
1.2.246.10.17558633.10.2;60.16954;24.93818
1.2.246.10.17558633.10.3;60.18916;24.91848
1.2.246.10.17561998.10.0;62.80594;22.7761
1.2.246.10.17561998.10.1;62.80594;22.7761
1.2.246.10.17561998.10.2;62.78899;22.83371
1.2.246.10.17561998.10.3;62.78417;22.81897
1.2.246.10.1756221.10.0;61.86309;25.18258
1.2.246.10.1756221.10.1;61.86308;25.18259
1.2.246.10.1756221.10.1.0.1;61.8764;25.18975
1.2.246.10.1756221.10.1.1;61.8764;25.18975
1.2.246.10.1756221.10.1.10;61.8764;25.18975
1.2.246.10.1756221.10.1.10.2;61.8764;25.18975
1.2.246.10.1756221.10.1.10.3;62.08182;25.14093
1.2.246.10.1756221.10.1.10.5;61.8619135;24.8248114
1.2.246.10.1756221.10.1.10.6;61.72979;24.80162
1.2.246.10.1756221.10.1.10.7;61.88275;25.18105
1.2.246.10.1756221.10.1.1.1;61.91778;25.15224
1.2.246.10.1756221.10.1.11;61.55998;25.15932
1.2.246.10.1756221.10.1.1.10;61.8764;25.18975
1.2.246.10.1756221.10.1.110;61.8764;25.18975
1.2.246.10.1756221.10.1.11.1;61.55998;25.15932
1.2.246.10.1756221.10.1.11.2;61.55998;25.15932
1.2.246.10.1756221.10.1.118;61.8764;25.18975
1.2.246.10.1756221.10.1.119;61.8764;25.18975
1.2.246.10.1756221.10.1.119.1;61.8764;25.18975
1.2.246.10.1756221.10.1.119.10;61.8764;25.18975
1.2.246.10.1756221.10.1.119.12;61.8764;25.18975
1.2.246.10.1756221.10.1.119.13;61.8764;25.18975
1.2.246.10.1756221.10.1.119.14;61.8764;25.18975
1.2.246.10.1756221.10.1.119.15;61.8764;25.18975
1.2.246.10.1756221.10.1.119.2;61.8764;25.18975
1.2.246.10.1756221.10.1.119.3;61.8764;25.18975
1.2.246.10.1756221.10.1.119.4;61.8764;25.18975
1.2.246.10.1756221.10.1.119.5;61.8764;25.18975
1.2.246.10.1756221.10.1.119.6;61.8764;25.18975
1.2.246.10.1756221.10.1.119.7;61.8764;25.18975
1.2.246.10.1756221.10.1.119.9;61.8764;25.18975
1.2.246.10.1756221.10.1.12;61.8764;25.18975
1.2.246.10.1756221.10.1.120;61.8764;25.18975
1.2.246.10.1756221.10.1.120.1;61.8764;25.18975
1.2.246.10.1756221.10.1.120.10;61.8764;25.18975
1.2.246.10.1756221.10.1.120.11;61.8764;25.18975
1.2.246.10.1756221.10.1.120.12;61.8764;25.18975
1.2.246.10.1756221.10.1.120.13;61.8764;25.18975
1.2.246.10.1756221.10.1.120.14;61.8764;25.18975
1.2.246.10.1756221.10.1.120.15;61.8747402;25.1881034
1.2.246.10.1756221.10.1.120.16;61.8764;25.18975
1.2.246.10.1756221.10.1.120.17;61.8764;25.18975
1.2.246.10.1756221.10.1.120.18;61.8764;25.18975
1.2.246.10.1756221.10.1.120.2;61.8764;25.18975
1.2.246.10.1756221.10.1.120.3;61.8764;25.18975
1.2.246.10.1756221.10.1.120.4;61.8764;25.18975
1.2.246.10.1756221.10.1.120.5;61.8764;25.18975
1.2.246.10.1756221.10.1.120.6;61.8764;25.18975
1.2.246.10.1756221.10.1.120.7;61.8764;25.18975
1.2.246.10.1756221.10.1.120.8;61.8764;25.18975
1.2.246.10.1756221.10.1.120.9;61.8764;25.18975
